Year, LDCurve, Hour, Meter, "kWh", "kvarh", "Max kW", "Max kVA", "Zone kWh", "Zone kvarh", "Zone Max kW", "Zone Max kVA", "Overload kWh Normal", "Overload kWh Emerg", "Load EEN", "Load UE", "Zone Losses kWh", "Zone Losses kvarh", "Zone Max kW Losses", "Zone Max kvar Losses", "Load Losses kWh", "Load Losses kvarh", "No Load Losses kWh", "No Load Losses kvarh", "Max kW Load Losses", "Max kW No Load Losses", "Line Losses", "Transformer Losses", "Line Mode Line Losses", "Zero Mode Line Losses", "3-phase Line Losses", "1- and 2-phase Line Losses", "Gen kWh", "Gen kvarh", "Gen Max kW", "Gen Max kVA", "6.6 kV Losses", "0.22 kV Losses", "Aux1", "Aux6", "Aux11", "Aux16", "Aux21", "6.6 kV Line Loss", "0.22 kV Line Loss", "Aux2", "Aux7", "Aux12", "Aux17", "Aux22", "6.6 kV Load Loss", "0.22 kV Load Loss", "Aux3", "Aux8", "Aux13", "Aux18", "Aux23", "6.6 kV No Load Loss", "0.22 kV No Load Loss", "Aux4", "Aux9", "Aux14", "Aux19", "Aux24", "6.6 kV Load Energy", "0.22 kV Load Energy", "Aux5", "Aux10", "Aux15", "Aux20", "Aux25"
0, , 13, "FEEDER1"     ,       7111,        209,        759,        759,       7569,       1861,        853,        873,          2,          0,          2,          0,         42,        132,          6,         19,         42,        132,          0,          0,          6,          0,         36,          7,         36,          0,         36,          0,        500,       1782,        145,        205,         42,          0,          0,          0,          0,          0,          0,         36,          0,          0,          0,          0,          0,          0,          7,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       5410,       2159,          0,          0,          0,          0,          0
0, , 13, "FEEDER2"     ,       2833,       -155,        352,        354,       3482,        514,        447,        450,          0,          0,          0,          0,         15,         50,          3,          8,         15,         50,          0,          0,          3,          0,         13,          3,         13,          0,         13,          0,        664,        720,        200,        205,         15,          0,          0,          0,          0,          0,          0,         13,          0,          0,          0,          0,          0,          0,          3,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1035,       2447,          0,          0,          0,          0,          0
0, , 13, "FEEDER1"     ,       7272,        217,        759,        759,       7765,       1900,        853,        873,          4,          0,          5,          0,         43,        136,          6,         19,         43,        136,          0,          0,          6,          0,         37,          7,         37,          0,         37,          0,        536,       1818,        145,        205,         43,          0,          0,          0,          0,          0,          0,         37,          0,          0,          0,          0,          0,          0,          7,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       5546,       2219,          0,          0,          0,          0,          0
0, , 13, "FEEDER2"     ,       2851,       -154,        352,        354,       3550,        525,        447,        450,          0,          0,          0,          0,         15,         51,          3,          8,         15,         51,          0,          0,          3,          0,         13,          3,         13,          0,         13,          0,        714,        729,        200,        205,         15,          0,          0,          0,          0,          0,          0,         13,          0,          0,          0,          0,          0,          0,          3,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1041,       2508,          0,          0,          0,          0,          0
0, , 13, "FEEDER1"     ,       7437,        229,        759,        759,       7959,       1945,        853,        873,          8,          0,          8,          0,         45,        140,          6,         19,         45,        140,          0,          0,          6,          0,         38,          7,         38,          0,         38,          0,        565,       1854,        145,        205,         45,          0,          0,          0,          0,          0,          0,         38,          0,          0,          0,          0,          0,          0,          7,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       5679,       2279,          0,          0,          0,          0,          0
0, , 13, "FEEDER2"     ,       2886,       -154,        352,        354,       3626,        535,        447,        450,          0,          0,          0,          0,         15,         51,          3,          8,         15,         51,          0,          0,          3,          0,         13,          3,         13,          0,         13,          0,        755,        741,        200,        205,         15,          0,          0,          0,          0,          0,          0,         13,          0,          0,          0,          0,          0,          0,          3,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1050,       2576,          0,          0,          0,          0,          0
0, , 14, "FEEDER1"     ,       7602,        238,        759,        759,       8159,       1986,        853,        873,         12,          0,         14,          0,         46,        144,          6,         19,         46,        144,          0,          0,          6,          0,         39,          7,         39,          0,         39,          0,        601,       1891,        145,        205,         46,          0,          0,          0,          0,          0,          0,         39,          0,          0,          0,          0,          0,          0,          7,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       5817,       2342,          0,          0,          0,          0,          0
0, , 14, "FEEDER2"     ,       2912,       -153,        352,        354,       3702,        546,        447,        450,          0,          0,          0,          0,         15,         52,          3,          8,         15,         52,          0,          0,          3,          0,         13,          3,         13,          0,         13,          0,        805,        751,        200,        205,         15,          0,          0,          0,          0,          0,          0,         13,          0,          0,          0,          0,          0,          0,          3,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1058,       2644,          0,          0,          0,          0,          0
0, , 14, "FEEDER1"     ,       7777,        246,        759,        759,       8369,       2027,        853,        873,         19,          0,         21,          0,         47,        148,          6,         19,         47,        148,          0,          0,          6,          0,         40,          7,         40,          0,         40,          0,        637,       1927,        145,        206,         47,          0,          0,          0,          0,          0,          0,         40,          0,          0,          0,          0,          0,          0,          7,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       5963,       2405,          0,          0,          0,          0,          0
0, , 14, "FEEDER2"     ,       2967,       -153,        352,        354,       3806,        559,        447,        450,          0,          0,          0,          0,         16,         53,          3,          8,         16,         53,          0,          0,          3,          0,         13,          3,         13,          0,         13,          0,        855,        766,        200,        208,         16,          0,          0,          0,          0,          0,          0,         13,          0,          0,          0,          0,          0,          0,          3,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1086,       2719,          0,          0,          0,          0,          0
0, , 14, "FEEDER1"     ,       7945,        254,        759,        759,       8568,       2068,        853,        873,         25,          0,         29,          0,         48,        152,          6,         19,         48,        152,          0,          0,          6,          0,         41,          8,         41,          0,         41,          0,        670,       1964,        145,        206,         48,          0,          0,          0,          0,          0,          0,         41,          0,          0,          0,          0,          0,          0,          8,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       6096,       2472,          0,          0,          0,          0,          0
0, , 14, "FEEDER2"     ,       3031,       -156,        352,        354,       3915,        572,        447,        450,          0,          0,          0,          0,         16,         55,          3,          8,         16,         55,          0,          0,          3,          0,         13,          3,         13,          0,         13,          0,        900,        782,        200,        208,         16,          0,          0,          0,          0,          0,          0,         13,          0,          0,          0,          0,          0,          0,          3,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1114,       2800,          0,          0,          0,          0,          0
0, , 14, "FEEDER1"     ,       8126,        262,        759,        759,       8780,       2108,        853,        873,         35,          0,         41,          0,         50,        156,          6,         19,         50,        156,          0,          0,          6,          0,         42,          8,         42,          0,         42,          0,        702,       2001,        145,        206,         50,          0,          0,          0,          0,          0,          0,         42,          0,          0,          0,          0,          0,          0,          8,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       6239,       2541,          0,          0,          0,          0,          0
0, , 14, "FEEDER2"     ,       3094,       -158,        352,        354,       4023,        587,        447,        450,          0,          0,          0,          0,         16,         56,          3,          8,         16,         56,          0,          0,          3,          0,         14,          3,         14,          0,         14,          0,        945,        801,        200,        208,         16,          0,          0,          0,          0,          0,          0,         14,          0,          0,          0,          0,          0,          0,          3,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1144,       2880,          0,          0,          0,          0,          0
0, , 15, "FEEDER1"     ,       8314,        270,        759,        759,       8996,       2148,        862,        877,         41,          0,         49,          0,         51,        161,          6,         19,         51,        161,          0,          0,          6,          0,         43,          8,         43,          0,         43,          0,        732,       2038,        145,        206,         51,          0,          0,          0,          0,          0,          0,         43,          0,          0,          0,          0,          0,          0,          8,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       6386,       2610,          0,          0,          0,          0,          0
0, , 15, "FEEDER2"     ,       3150,       -161,        352,        354,       4120,        601,        447,        450,          0,          0,          0,          0,         17,         57,          3,          8,         17,         57,          0,          0,          3,          0,         14,          3,         14,          0,         14,          0,        986,        820,        200,        208,         17,          0,          0,          0,          0,          0,          0,         14,          0,          0,          0,          0,          0,          0,          3,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1154,       2966,          0,          0,          0,          0,          0
0, , 15, "FEEDER1"     ,       8507,        277,        773,        774,       9217,       2188,        884,        898,         49,          0,         58,          0,         53,        166,          6,         19,         53,        166,          0,          0,          6,          0,         44,          8,         44,          0,         44,          0,        761,       2075,        145,        206,         53,          0,          0,          0,          0,          0,          0,         44,          0,          0,          0,          0,          0,          0,          8,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       6539,       2677,          0,          0,          0,          0,          0
0, , 15, "FEEDER2"     ,       3203,       -163,        352,        354,       4214,        617,        447,        450,          0,          0,          0,          0,         17,         59,          3,          8,         17,         59,          0,          0,          3,          0,         14,          3,         14,          0,         14,          0,       1027,        839,        200,        208,         17,          0,          0,          0,          0,          0,          0,         14,          0,          0,          0,          0,          0,          0,          3,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1163,       3050,          0,          0,          0,          0,          0
0, , 15, "FEEDER1"     ,       8712,        284,        818,        819,       9452,       2226,        941,        953,         59,          0,         72,          0,         54,        171,          7,         22,         54,        171,          0,          0,          7,          0,         46,          9,         46,          0,         46,          0,        793,       2113,        145,        206,         54,          0,          0,          0,          0,          0,          0,         46,          0,          0,          0,          0,          0,          0,          9,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       6703,       2749,          0,          0,          0,          0,          0
0, , 15, "FEEDER2"     ,       3253,       -165,        352,        354,       4308,        632,        447,        450,          0,          0,          0,          0,         17,         60,          3,          8,         17,         60,          0,          0,          3,          0,         14,          3,         14,          0,         14,          0,       1073,        857,        200,        208,         17,          0,          0,          0,          0,          0,          0,         14,          0,          0,          0,          0,          0,          0,          3,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1174,       3134,          0,          0,          0,          0,          0
0, , 15, "FEEDER1"     ,       8917,        295,        823,        825,       9682,       2270,        941,        953,         69,          0,         86,          0,         56,        177,          7,         22,         56,        177,          0,          0,          7,          0,         47,          9,         47,          0,         47,          0,        819,       2150,        145,        206,         56,          0,          0,          0,          0,          0,          0,         47,          0,          0,          0,          0,          0,          0,          9,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       6863,       2819,          0,          0,          0,          0,          0
0, , 15, "FEEDER2"     ,       3336,       -171,        352,        354,       4427,        645,        475,        478,          0,          0,          0,          0,         18,         62,          3,          8,         18,         62,          0,          0,          3,          0,         15,          3,         15,          0,         15,          0,       1109,        877,        200,        208,         18,          0,          0,          0,          0,          0,          0,         15,          0,          0,          0,          0,          0,          0,          3,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1207,       3220,          0,          0,          0,          0,          0
0, , 16, "FEEDER1"     ,       9114,        302,        823,        825,       9906,       2308,        941,        953,         77,          0,         96,          0,         58,        182,          7,         22,         58,        182,          0,          0,          7,          0,         49,          9,         49,          0,         49,          0,        848,       2187,        145,        206,         58,          0,          0,          0,          0,          0,          0,         49,          0,          0,          0,          0,          0,          0,          9,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       7018,       2888,          0,          0,          0,          0,          0
0, , 16, "FEEDER2"     ,       3412,       -175,        352,        354,       4543,        660,        475,        478,          0,          0,          0,          0,         18,         64,          3,          8,         18,         64,          0,          0,          3,          0,         15,          3,         15,          0,         15,          0,       1150,        898,        200,        208,         18,          0,          0,          0,          0,          0,          0,         15,          0,          0,          0,          0,          0,          0,          3,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1239,       3304,          0,          0,          0,          0,          0
0, , 16, "FEEDER1"     ,       9315,        310,        823,        825,      10131,       2348,        941,        953,         85,          0,        105,          0,         59,        187,          7,         22,         59,        187,          0,          0,          7,          0,         50,          9,         50,          0,         50,          0,        874,       2224,        145,        206,         59,          0,          0,          0,          0,          0,          0,         50,          0,          0,          0,          0,          0,          0,          9,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       7175,       2956,          0,          0,          0,          0,          0
0, , 16, "FEEDER2"     ,       3491,       -179,        352,        354,       4659,        676,        475,        478,          0,          0,          0,          0,         19,         65,          3,          8,         19,         65,          0,          0,          3,          0,         16,          3,         16,          0,         16,          0,       1186,        920,        200,        208,         19,          0,          0,          0,          0,          0,          0,         16,          0,          0,          0,          0,          0,          0,          3,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1271,       3388,          0,          0,          0,          0,          0
0, , 16, "FEEDER1"     ,       9510,        317,        823,        825,      10350,       2387,        941,        953,         94,          0,        117,          0,         61,        192,          7,         22,         61,        192,          0,          0,          7,          0,         51,         10,         51,          0,         51,          0,        900,       2261,        145,        206,         61,          0,          0,          0,          0,          0,          0,         51,          0,          0,          0,          0,          0,          0,         10,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       7326,       3024,          0,          0,          0,          0,          0
0, , 16, "FEEDER2"     ,       3549,       -184,        352,        354,       4753,        691,        475,        478,          0,          0,          0,          0,         19,         67,          3,          8,         19,         67,          0,          0,          3,          0,         16,          3,         16,          0,         16,          0,       1223,        941,        200,        208,         19,          0,          0,          0,          0,          0,          0,         16,          0,          0,          0,          0,          0,          0,          3,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1280,       3473,          0,          0,          0,          0,          0
0, , 16, "FEEDER1"     ,       9728,        321,        875,        875,      10567,       2423,        941,        953,        100,          0,        123,          0,         63,        198,          8,         23,         63,        198,          0,          0,          8,          0,         53,         10,         53,          0,         53,          0,        900,       2298,        145,        206,         63,          0,          0,          0,          0,          0,          0,         53,          0,          0,          0,          0,          0,          0,         10,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       7479,       3088,          0,          0,          0,          0,          0
0, , 16, "FEEDER2"     ,       3646,       -192,        388,        390,       4849,        705,        475,        478,         11,          0,         15,          0,         20,         69,          4,         11,         20,         69,          0,          0,          4,          0,         16,          4,         16,          0,         16,          0,       1223,        967,        200,        208,         20,          0,          0,          0,          0,          0,          0,         16,          0,          0,          0,          0,          0,          0,          4,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1288,       3561,          0,          0,          0,          0,          0
0, , 17, "FEEDER1"     ,       9921,        326,        875,        875,      10781,       2460,        941,        953,        105,          0,        129,          0,         64,        202,          8,         23,         64,        202,          0,          0,          8,          0,         54,         10,         54,          0,         54,          0,        923,       2335,        145,        206,         64,          0,          0,          0,          0,          0,          0,         54,          0,          0,          0,          0,          0,          0,         10,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       7629,       3152,          0,          0,          0,          0,          0
0, , 17, "FEEDER2"     ,       3705,       -197,        388,        390,       4939,        719,        475,        478,         11,          0,         15,          0,         20,         71,          4,         11,         20,         71,          0,          0,          4,          0,         17,          4,         17,          0,         17,          0,       1255,        987,        200,        208,         20,          0,          0,          0,          0,          0,          0,         17,          0,          0,          0,          0,          0,          0,          4,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1297,       3642,          0,          0,          0,          0,          0
0, , 17, "FEEDER1"     ,      10115,        322,        875,        875,      10990,       2489,        941,        953,        107,          0,        132,          0,         66,        207,          8,         23,         66,        207,          0,          0,          8,          0,         56,         10,         56,          0,         56,          0,        939,       2372,        145,        206,         66,          0,          0,          0,          0,          0,          0,         56,          0,          0,          0,          0,          0,          0,         10,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       7775,       3215,          0,          0,          0,          0,          0
0, , 17, "FEEDER2"     ,       3793,       -204,        388,        390,       5050,        734,        475,        478,         11,          0,         15,          0,         21,         73,          4,         11,         21,         73,          0,          0,          4,          0,         17,          4,         17,          0,         17,          0,       1277,       1010,        200,        208,         21,          0,          0,          0,          0,          0,          0,         17,          0,          0,          0,          0,          0,          0,          4,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1325,       3725,          0,          0,          0,          0,          0
0, , 17, "FEEDER1"     ,      10311,        321,        875,        875,      11201,       2519,        941,        953,        110,          0,        135,          0,         67,        211,          8,         23,         67,        211,          0,          0,          8,          0,         57,         11,         57,          0,         57,          0,        955,       2408,        145,        206,         67,          0,          0,          0,          0,          0,          0,         57,          0,          0,          0,          0,          0,          0,         11,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       7925,       3276,          0,          0,          0,          0,          0
0, , 17, "FEEDER2"     ,       3881,       -210,        388,        390,       5160,        748,        475,        478,         11,          0,         15,          0,         22,         75,          4,         11,         22,         75,          0,          0,          4,          0,         18,          4,         18,          0,         18,          0,       1300,       1033,        200,        208,         22,          0,          0,          0,          0,          0,          0,         18,          0,          0,          0,          0,          0,          0,          4,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1353,       3807,          0,          0,          0,          0,          0
0, , 17, "FEEDER1"     ,      10518,        325,        875,        875,      11419,       2556,        941,        953,        112,          0,        137,          0,         69,        216,          8,         23,         69,        216,          0,          0,          8,          0,         58,         11,         58,          0,         58,          0,        968,       2446,        145,        206,         69,          0,          0,          0,          0,          0,          0,         58,          0,          0,          0,          0,          0,          0,         11,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       8083,       3337,          0,          0,          0,          0,          0
0, , 17, "FEEDER2"     ,       3973,       -216,        388,        390,       5268,        761,        475,        478,         11,          0,         15,          0,         22,         77,          4,         11,         22,         77,          0,          0,          4,          0,         18,          4,         18,          0,         18,          0,       1318,       1054,        200,        208,         22,          0,          0,          0,          0,          0,          0,         18,          0,          0,          0,          0,          0,          0,          4,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1384,       3885,          0,          0,          0,          0,          0
0, , 18, "FEEDER1"     ,      10734,        333,        875,        875,      11646,       2595,        941,        953,        112,          0,        137,          0,         71,        222,          8,         23,         71,        222,          0,          0,          8,          0,         60,         11,         60,          0,         60,          0,        982,       2483,        145,        206,         71,          0,          0,          0,          0,          0,          0,         60,          0,          0,          0,          0,          0,          0,         11,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       8252,       3395,          0,          0,          0,          0,          0
0, , 18, "FEEDER2"     ,       4076,       -221,        415,        416,       5389,        777,        484,        488,         11,          0,         15,          0,         23,         80,          4,         11,         23,         80,          0,          0,          4,          0,         19,          4,         19,          0,         19,          0,       1336,       1077,        200,        208,         23,          0,          0,          0,          0,          0,          0,         19,          0,          0,          0,          0,          0,          0,          4,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1420,       3969,          0,          0,          0,          0,          0
0, , 18, "FEEDER1"     ,      10958,        339,        897,        897,      11878,       2633,        941,        953,        113,          0,        138,          0,         73,        227,          9,         23,         73,        227,          0,          0,          9,          0,         62,         11,         62,          0,         62,          0,        991,       2520,        145,        206,         73,          0,          0,          0,          0,          0,          0,         62,          0,          0,          0,          0,          0,          0,         11,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       8425,       3453,          0,          0,          0,          0,          0
0, , 18, "FEEDER2"     ,       4162,       -226,        415,        416,       5488,        791,        484,        488,         11,          0,         15,          0,         24,         82,          4,         11,         24,         82,          0,          0,          4,          0,         20,          4,         20,          0,         20,          0,       1350,       1099,        200,        208,         24,          0,          0,          0,          0,          0,          0,         20,          0,          0,          0,          0,          0,          0,          4,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1437,       4051,          0,          0,          0,          0,          0
0, , 18, "FEEDER1"     ,      11181,        346,        897,        897,      12102,       2672,        941,        953,        114,          0,        139,          0,         75,        233,          9,         23,         75,        233,          0,          0,          9,          0,         64,         12,         64,          0,         64,          0,        995,       2557,        145,        206,         75,          0,          0,          0,          0,          0,          0,         64,          0,          0,          0,          0,          0,          0,         12,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       8592,       3510,          0,          0,          0,          0,          0
0, , 18, "FEEDER2"     ,       4255,       -231,        415,        416,       5585,        806,        484,        488,         11,          0,         15,          0,         25,         84,          4,         11,         25,         84,          0,          0,          4,          0,         20,          4,         20,          0,         20,          0,       1355,       1121,        200,        208,         25,          0,          0,          0,          0,          0,          0,         20,          0,          0,          0,          0,          0,          0,          4,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1453,       4132,          0,          0,          0,          0,          0
0, , 18, "FEEDER1"     ,      11406,        360,        903,        905,      12326,       2717,        941,        953,        114,          0,        139,          0,         77,        239,          9,         24,         77,        239,          0,          0,          9,          0,         66,         12,         66,          0,         66,          0,        995,       2594,        145,        206,         77,          0,          0,          0,          0,          0,          0,         66,          0,          0,          0,          0,          0,          0,         12,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       8761,       3564,          0,          0,          0,          0,          0
0, , 18, "FEEDER2"     ,       4346,       -236,        415,        416,       5675,        822,        484,        488,         11,          0,         15,          0,         25,         86,          4,         11,         25,         86,          0,          0,          4,          0,         21,          4,         21,          0,         21,          0,       1355,       1144,        200,        208,         25,          0,          0,          0,          0,          0,          0,         21,          0,          0,          0,          0,          0,          0,          4,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1468,       4207,          0,          0,          0,          0,          0
0, , 19, "FEEDER1"     ,      11629,        378,        903,        905,      12546,       2766,        941,        953,        114,          0,        139,          0,         80,        245,          9,         24,         80,        245,          0,          0,          9,          0,         68,         12,         68,          0,         68,          0,        996,       2631,        145,        206,         80,          0,          0,          0,          0,          0,          0,         68,          0,          0,          0,          0,          0,          0,         12,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       8928,       3618,          0,          0,          0,          0,          0
0, , 19, "FEEDER2"     ,       4457,       -242,        443,        444,       5785,        837,        484,        488,         11,          0,         15,          0,         26,         89,          4,         12,         26,         89,          0,          0,          4,          0,         22,          4,         22,          0,         22,          0,       1355,       1168,        200,        208,         26,          0,          0,          0,          0,          0,          0,         22,          0,          0,          0,          0,          0,          0,          4,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1504,       4281,          0,          0,          0,          0,          0
0, , 19, "FEEDER1"     ,      11828,        391,        903,        905,      12744,       2812,        941,        953,        114,          0,        139,          0,         81,        249,          9,         24,         81,        249,          0,          0,          9,          0,         69,         12,         69,          0,         69,          0,        996,       2668,        145,        206,         81,          0,          0,          0,          0,          0,          0,         69,          0,          0,          0,          0,          0,          0,         12,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       9073,       3671,          0,          0,          0,          0,          0
0, , 19, "FEEDER2"     ,       4568,       -249,        443,        444,       5895,        851,        484,        488,         11,          0,         15,          0,         28,         92,          4,         12,         28,         92,          0,          0,          4,          0,         23,          5,         23,          0,         23,          0,       1355,       1192,        200,        208,         28,          0,          0,          0,          0,          0,          0,         23,          0,          0,          0,          0,          0,          0,          5,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1539,       4356,          0,          0,          0,          0,          0
0, , 19, "FEEDER1"     ,      12035,        406,        903,        905,      12950,       2859,        941,        953,        114,          0,        139,          0,         83,        254,          9,         24,         83,        254,          0,          0,          9,          0,         71,         13,         71,          0,         71,          0,        996,       2705,        145,        206,         83,          0,          0,          0,          0,          0,          0,         71,          0,          0,          0,          0,          0,          0,         13,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       9228,       3722,          0,          0,          0,          0,          0
0, , 19, "FEEDER2"     ,       4679,       -255,        446,        447,       6005,        864,        484,        488,         11,          0,         15,          0,         29,         96,          4,         13,         29,         96,          0,          0,          4,          0,         24,          5,         24,          0,         24,          0,       1355,       1215,        200,        208,         29,          0,          0,          0,          0,          0,          0,         24,          0,          0,          0,          0,          0,          0,          5,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1574,       4431,          0,          0,          0,          0,          0
0, , 19, "FEEDER1"     ,      12232,        424,        903,        905,      13145,       2910,        941,        953,        114,          0,        139,          0,         85,        258,          9,         24,         85,        258,          0,          0,          9,          0,         72,         13,         72,          0,         72,          0,        997,       2743,        145,        206,         85,          0,          0,          0,          0,          0,          0,         72,          0,          0,          0,          0,          0,          0,         13,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       9375,       3771,          0,          0,          0,          0,          0
0, , 19, "FEEDER2"     ,       4764,       -260,        446,        447,       6089,        876,        484,        488,         11,          0,         15,          0,         29,         98,          4,         13,         29,         98,          0,          0,          4,          0,         24,          5,         24,          0,         24,          0,       1355,       1234,        200,        208,         29,          0,          0,          0,          0,          0,          0,         24,          0,          0,          0,          0,          0,          0,          5,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1590,       4499,          0,          0,          0,          0,          0
0, , 20, "FEEDER1"     ,      12428,        444,        903,        905,      13340,       2962,        941,        953,        114,          0,        139,          0,         87,        263,          9,         24,         87,        263,          0,          0,          9,          0,         74,         13,         74,          0,         74,          0,        997,       2780,        145,        206,         87,          0,          0,          0,          0,          0,          0,         74,          0,          0,          0,          0,          0,          0,         13,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       9521,       3819,          0,          0,          0,          0,          0
0, , 20, "FEEDER2"     ,       4848,       -265,        446,        447,       6172,        887,        484,        488,         11,          0,         15,          0,         30,        100,          4,         13,         30,        100,          0,          0,          4,          0,         25,          5,         25,          0,         25,          0,       1355,       1252,        200,        208,         30,          0,          0,          0,          0,          0,          0,         25,          0,          0,          0,          0,          0,          0,          5,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1606,       4567,          0,          0,          0,          0,          0
0, , 20, "FEEDER1"     ,      12615,        463,        903,        905,      13526,       3015,        941,        953,        114,          0,        139,          0,         88,        266,          9,         24,         88,        266,          0,          0,          9,          0,         75,         13,         75,          0,         75,          0,        997,       2817,        145,        206,         88,          0,          0,          0,          0,          0,          0,         75,          0,          0,          0,          0,          0,          0,         13,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       9659,       3867,          0,          0,          0,          0,          0
0, , 20, "FEEDER2"     ,       4929,       -268,        446,        447,       6253,        897,        484,        488,         11,          0,         15,          0,         30,        102,          4,         13,         30,        102,          0,          0,          4,          0,         25,          5,         25,          0,         25,          0,       1355,       1268,        200,        208,         30,          0,          0,          0,          0,          0,          0,         25,          0,          0,          0,          0,          0,          0,          5,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       1621,       4632,          0,          0,          0,          0,          0
0, , 20, "FEEDER1"     ,      12791,        482,        903,        905,      13701,       3067,        941,        953,        114,          0,        139,          0,         90,        270,          9,         24,         90,        270,          0,          0,          9,          0,         76,         13,         76,          0,         76,          0,        998,       2854,        145,        206,         90,          0,          0,          0,          0,          0,          0,         76,          0,          0,          0,          0,          0,          0,         13,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,       9789,       3912,          0,          0,          0,          0,          0
